,ETL.GSBHN10/KICK,0,1,2,3,4
0,-0.34280005474670805,,,,,
1,0.0,-1.714767336845398,-1.4692480564117432,-1.9173517227172852,-1.8614020347595215,-1.8130476474761963
2,0.0,-1.7894748449325562,-1.338086724281311,,,
3,0.0010000000000000009,-1.8293671607971191,-1.8725887537002563,,,
4,0.0026180339999999913,-1.84523344039917,-1.8332356214523315,,,
5,0.0010000000000000009,-1.4043322801589966,-1.8825361728668213,,,
