,ETL.GSBHN10/KICK,0,1,2,3,4
0,-0.34347381679702005,,,,,
1,0.0,-1.0364762544631958,-1.0364762544631958,-0.8564770221710205,-0.8573232889175415,-0.9818357825279236
2,0.0,-0.87799471616745,-0.7849125266075134,-1.1751325130462646,,
3,0.0010000000000000009,-0.9374706745147705,-1.4985023736953735,-1.2767975330352783,,
4,0.0026180339999999913,-1.3817265033721924,-0.09797881543636322,-0.09315512329339981,,
5,0.0010000000000000009,-0.08448534458875656,-1.5201410055160522,-1.2892488241195679,,
