,ETL.GSBHN10/KICK,0,1,2,3,4
0,-0.34351561119929286,,,,,
1,0.0,-0.655322790145874,-0.8483777046203613,-0.5106223225593567,-0.8310909867286682,-0.9261073470115662
2,0.0,-0.7215682864189148,-0.5201722979545593,,,
3,0.0010000000000000009,-0.7290632128715515,-1.2856221199035645,,,
4,0.0026180339999999913,-0.08177120983600616,-0.0589648000895977,,,
5,0.0010000000000000009,-0.03529655560851097,-1.4080796241760254,,,
